id,question,context,timestamp
640,"Cho tôi biết cả quý và tháng đều nhận được kết quả chưa đạt của chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ ViettelPay hay không, liệu có ảnh hưởng gì kết quả năm hay không trong tháng 1, năm 2020?","ta thấy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ ViettelPay được đánh giá là đạt nhưng hiện kết quả đánh giá của quý vẫn chưa đạt .     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:52.745540+08:00
641,T5/2023 tôi muốn biết liệu cả quý và tháng của chỉ tiêu Thời gian trung bình xử lý phản ánh dịch vụ Giải pháp CNTT có cùng đạt hay không ?,"với chỉ tiêu Thời gian trung bình xử lý phản ánh dịch vụ Giải pháp CNTT, hiện trạng có được trong T5/2023 là 13.1giờ so với mục tiêu đề ra là 11.8giờ được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 2 năm 2023 là 13.1giờ so với mục tiêu đề ra là 11.8giờ, cho thấy Ta cũng có được hiện trạng KPI của năm được đánh giá là không đạt khi KPI đạt được 13.0giờ nhưng mục tiêu đề ra là 10.9giờ. ",2023-08-06T17:38:52.761271+08:00
642,"Bạn hãy giúp t giải đáp thắc mắc sau trong t2/2021 cả quý với tháng đều nhận được xem xét không ổn của chỉ tiêu Phản ánh về CLM vô tuyến - Phản ánh về tốc độ truy cập Data hay không, hiện trạng nhận được về kpi của năm ra làm sao?","với chỉ tiêu Phản ánh về CLM vô tuyến - Phản ánh về tốc độ truy cập Data, hiện trạng có được trong tháng 2 năm 2021 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 1 cùng kỳ , cho thấy Ta cũng có được hiện trạng KPI của năm được đánh giá là không đạt . kết quả này xảy ra có thể do mục tiêu KPI đề ra quá cao, có thể điều chỉnh các con số này lại sao cho phù hợp hơn với tình cảnh hiện tại",2023-08-06T17:38:52.761271+08:00
643,"Xin hỏi trong tháng 5, năm 2023 cả quý và tháng đều nhận được tình hình đạt của chỉ tiêu Dịch vụ ViettelPay hay không, hiện trạng của năm bây giờ như thế nào?","tuy kết quả của tháng với chỉ tiêu Dịch vụ ViettelPay được đánh giá là không đạt khi KPI hiện trạng đạt được 10.1 % nhưng mục tiêu đề ra là 12.7 % nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 15.0 % vượt qua mục tiêu đề ra là 12.8 %. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 14.7 % so với mục tiêu KPI năm là 12.8 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:52.761271+08:00
644,"Tui có một câu hỏi là kết quả đối với quý với tháng ra sao với chỉ tiêu Nhóm dịch vụ smeso sánh hiện trạng nhận được nhận được của quý với tháng với chỉ tiêu Nhóm dịch vụ sme trong tháng 9, 2021?","tuy kết quả của tháng với chỉ tiêu Nhóm dịch vụ sme được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 5.0giây so với mục tiêu KPI năm là 2.4giây cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:52.761271+08:00
645,"Cho tôi biết trong tháng 6, năm 2021 chỉ tiêu Lỗi SME - vBHXH có kết quả đánh giá trong cùng quý và tháng như thế nào, liệu có ảnh hưởng gì kết quả năm hay không?","với chỉ tiêu Lỗi SME - vBHXH, hiện trạng có được trong T6/2021 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 2 cùng kỳ , cho thấy Ngoài ra hiện trạng KPI của năm được đánh giá là không đạt . cần giải trình nguyên nhân dẫn đến kết quả không tốt này từ VTT",2023-08-06T17:38:52.777252+08:00
646,"Cho t biết đánh giá của tháng và quý của chỉ tiêu Giao tiền nhanh (trong 4h) thế nào, hiện trạng của năm bây giờ như thế nào trong tháng 3, năm 2023?","tuy kết quả của tháng với chỉ tiêu Giao tiền nhanh (trong 4h) được đánh giá là không đạt khi KPI hiện trạng đạt được 99.3 % chỉ bằng 1.09 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 92.9 % gấp 0.97 lần của KPI mục tiêu quý. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 88.2 % so với mục tiêu KPI năm là 96.2 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:52.777252+08:00
647,Bạn hãy giúp t giải đáp thắc mắc sau so sánh hiện trạng nhận được nhận được của chỉ tiêu KHCN Di động Vip trong tháng với quý trong t4/2021?,Cả tháng 4 và quý 2 trong cùng 2021 của chỉ tiêu KHCN Di động Vip đều được đánh giá là không đạt.,2023-08-06T17:38:52.777252+08:00
648,"Xin hỏi trong t3/2022 kết quả của quý mà chỉ tiêu Tỷ lệ phản ánh khiếu nại KH dịch vụ chuyển phát khác biệt ra làm sao so với tháng, liệu có ảnh hưởng gì kết quả năm hay không?",Cả tháng 3 và quý 1 trong cùng 2022 của chỉ tiêu Tỷ lệ phản ánh khiếu nại KH dịch vụ chuyển phát đều được đánh giá là không đạt.,2023-08-06T17:38:52.792951+08:00
649,"Xin hỏi trong tháng 6, năm 2021 kết quả đối với tháng và quý như thế nào với chỉ tiêu Nhóm dịch vụ viễn thông cố địnhso sánh đánh giá nhận được của tháng và quý với chỉ tiêu Nhóm dịch vụ viễn thông cố định, xem xét về kpi của năm ra làm sao?","cả tháng 6 và quý 2 của năm 2021, chỉ tiêu Nhóm dịch vụ viễn thông cố định đều được đánh giá là đạt.Chỉ tiêu Nhóm dịch vụ viễn thông cố định đều được đánh giá là đạt cả tháng 6 và quý 2 của năm 2021",2023-08-06T17:38:52.797973+08:00
650,"Cho tôi biết trong tháng 9, 2022 xem xét của quý mà chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý PAKH trong hạn 24 giờ khác xa ra làm sao so với tháng ?",Cả tháng 9 và quý 3 trong cùng 2022 của chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý PAKH trong hạn 24 giờ đều được đánh giá là không đạt.,2023-08-06T17:38:52.802034+08:00
651,"Có thể cho tui biết kết quả tháng của chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT) khác gì so với quý, hiện trạng nhận được về kpi của năm ra làm sao trong tháng 12, năm 2020?","tuy kết quả của tháng với chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT) được đánh giá là không đạt khi KPI hiện trạng đạt được 100.0 % chỉ bằng 1.0 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 84.6 % gấp 0.92 lần của KPI mục tiêu quý. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 97.9 % so với mục tiêu KPI năm là 93.6 % điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:52.805611+08:00
652,"Cho biết đánh giá tháng của chỉ tiêu Mức độ hài lòng của khách hàng về dịch vụ - Mức độ hài lòng cố định khác gì so với quý, cho t biết thêm về kết quả của năm được hay không trong t6/2021?","với chỉ tiêu Mức độ hài lòng của khách hàng về dịch vụ - Mức độ hài lòng cố định, hiện trạng có được trong T6/2021 là 96.8 % so với mục tiêu đề ra là 90.9 % được đánh giá là đạt và kết quả này vẫn duy trì trong quý 2 cùng kỳ là 96.8 % so với mục tiêu đề ra là 90.9 %, cho thấy đã đáp ứng đầy đủ với kế hoạch đặt ra của chỉ tiêu này. Bên cạnh đó chỉ tiêu hiện giờ của năm đề ra vẫn đang giữ vững kết quả đánh giá là đạt",2023-08-06T17:38:52.810408+08:00
653,"Tháng 3, 2020 hãy giúp tui hiểu hơn về có thấy nhiễu động khi so sánh tình hình tháng và quý của chỉ tiêu Thời gian trung bình xử lý sự cố dịch vụ kênh truyền không, còn năm thì ra làm sao đấy?","ta thấy kết quả của tháng với chỉ tiêu Thời gian trung bình xử lý sự cố dịch vụ kênh truyền được đánh giá là đạt nhưng hiện kết quả đánh giá của quý vẫn chưa đạt .     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. tuy nhiên kết quả đánh giá của KPI của năm lại đạt điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:52.814614+08:00
654,"Tháng 10, năm 2020 cho tui hỏi chỉ tiêu Tỷ lệ xử lý đúng hạn dịch vụ chuyển phát có kết quả đánh giá trong cùng tháng và quý như thế nào, hiện trạng của năm bây giờ như thế nào?","tuy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý đúng hạn dịch vụ chuyển phát được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:52.818477+08:00
655,"Xin hỏi trong t4/2023 xem xét của tháng và quý của chỉ tiêu Dịch vụ ViettelPay thế nào, cho tôi biết thêm về kết quả của năm được hay không?","ta thấy kết quả của tháng với chỉ tiêu Dịch vụ ViettelPay được đánh giá là đạt khi KPI hiện trạng đạt được 13.0 % tăng 0.6 so với KPI của mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 5.5 % giảm 7.3 so với KPI của mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. do kết quả KPI của năm tính đến hiện tại là 10.2 % so với mục tiêu KPI năm là 12.8 % điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:52.822345+08:00
